name,source_type,source_name,source_version,source_selection,source_selection_kind,source_selection_provider,source_catalog_version,source_catalog_digest,base,status,object_count,base_digest_role,object_digest,object_digest_role,source_record,objects,source_intent_status,materialization_status,inspection_evidence_state,inspection_result_state,materialization_evidence_state,materialization_result_state,destination_evidence_state,destination_result_state,post_deployment_evidence_state,post_deployment_result_state,flattening_verdict,lifecycle_requirements_status,route_intent_status,route_resolution_status,field_ownership_status,package_oci_ref,literal_config_oci_status,release_oci_status,policy_profile,resource_class,owner_class,change_cadence,classification_source,live_space
jetstack-cert-manager-v1-20-2-default,helm,jetstack/cert-manager,v1.20.2,default,catalog-preset,Config Workshop,,,default,available,42,helm-variant-revision,45029db19d75e578bec74b82a0476a6580d1f7193239a210bf4873156ac725ce,canonical-object-set,data/helm-render-intents/intents/jetstack-cert-manager-v1-20-2-default.yaml,recipes/jetstack/cert-manager/v1.20.2/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.20.2@sha256:b688d5ef7ae759bd73d2970528a7192e14058bc593a8601b6af12157270c6d2c,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
jetstack-cert-manager-v1-21-0-crds-enabled,helm,jetstack/cert-manager,v1.21.0,crds-enabled,catalog-preset,Config Workshop,,,crds-enabled,available,46,helm-variant-revision,ce9f3596a16fd6af0ef68f3c292349bd4174cff361bdc2e1318901396d8f6967,canonical-object-set,data/helm-render-intents/intents/jetstack-cert-manager-v1-21-0-crds-enabled.yaml,recipes/jetstack/cert-manager/v1.21.0/revisions/crds-enabled/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.21.0@sha256:c6ebd798984a15a6bf3e856b02cc1f3806c48cb2ee714d655ea3dd312c939ecc,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
jetstack-cert-manager-v1-21-0-default,helm,jetstack/cert-manager,v1.21.0,default,catalog-preset,Config Workshop,,,default,available,40,helm-variant-revision,9e9b6442f769b8a02974ae801946207452f7f4990e873e007e4d32ec88d9cc09,canonical-object-set,data/helm-render-intents/intents/jetstack-cert-manager-v1-21-0-default.yaml,recipes/jetstack/cert-manager/v1.21.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-cert-manager:v1.21.0@sha256:c6ebd798984a15a6bf3e856b02cc1f3806c48cb2ee714d655ea3dd312c939ecc,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
jetstack-trust-manager-v0-22-1-default,helm,jetstack/trust-manager,v0.22.1,default,catalog-preset,Config Workshop,,,default,available,14,helm-variant-revision,50eb2239a5db07734497711c4e812eb111d231852c2f614e5b0a1faec7bab683,canonical-object-set,data/helm-render-intents/intents/jetstack-trust-manager-v0-22-1-default.yaml,recipes/jetstack/trust-manager/v0.22.1/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-trust-manager:v0.22.1@sha256:dbdd2e3fbce82f520467f23eb6e0f10d745fd608b3f3a1e117f3238ea41f104e,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
jetstack-trust-manager-v0-22-1-no-crds,helm,jetstack/trust-manager,v0.22.1,no-crds,catalog-preset,Config Workshop,,,no-crds,available,0,helm-variant-revision,5d0b08f8abda179089de0d4acead48bd8a3752c16766ed8ef1b95478065e9250,canonical-object-set,data/helm-render-intents/intents/jetstack-trust-manager-v0-22-1-no-crds.yaml,recipes/jetstack/trust-manager/v0.22.1/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/jetstack-trust-manager:v0.22.1@sha256:dbdd2e3fbce82f520467f23eb6e0f10d745fd608b3f3a1e117f3238ea41f104e,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
karpenter-karpenter-1-14-0-crds-managed,helm,karpenter/karpenter,1.14.0,crds-managed,catalog-preset,Config Workshop,,,crds-managed,available,13,helm-variant-revision,cdfd98d41d43445a3c5830bd8f789012c5aa2953d4c68ee39c86490025d244cb,canonical-object-set,data/helm-render-intents/intents/karpenter-karpenter-1-14-0-crds-managed.yaml,recipes/karpenter/karpenter/1.14.0/revisions/crds-managed/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,safe-to-flatten,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/karpenter-karpenter:1.14.0@sha256:9df71774cdd0dec1b03d8f417d28176833a14f1bb3d094e01502f46101e777cc,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
karpenter-karpenter-1-14-0-default,helm,karpenter/karpenter,1.14.0,default,catalog-preset,Config Workshop,,,default,available,18,helm-variant-revision,c38230e2c3415465b9369ba43943b2f5c33fd5082b836eea705af7546383e381,canonical-object-set,data/helm-render-intents/intents/karpenter-karpenter-1-14-0-default.yaml,recipes/karpenter/karpenter/1.14.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/karpenter-karpenter:1.14.0@sha256:9df71774cdd0dec1b03d8f417d28176833a14f1bb3d094e01502f46101e777cc,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
karpenter-karpenter-1-14-0-eks-inference,helm,karpenter/karpenter,1.14.0,eks-inference,catalog-preset,Config Workshop,,,eks-inference,available,18,helm-variant-revision,27259c2a0af970cd3b87623fa209ccd9d1e37dec693f1d6b0f0bc904958db64c,canonical-object-set,data/helm-render-intents/intents/karpenter-karpenter-1-14-0-eks-inference.yaml,recipes/karpenter/karpenter/1.14.0/revisions/eks-inference/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/karpenter-karpenter:1.14.0@sha256:9df71774cdd0dec1b03d8f417d28176833a14f1bb3d094e01502f46101e777cc,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kedacore-keda-2-19-0-default,helm,kedacore/keda,2.19.0,default,catalog-preset,Config Workshop,,,default,available,29,helm-variant-revision,95bac2eeb03cdf4d0392ed7d66c37c81db91beeba346752f932abef73d26db1f,canonical-object-set,data/helm-render-intents/intents/kedacore-keda-2-19-0-default.yaml,recipes/kedacore/keda/2.19.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kedacore-keda:2.19.0@sha256:69335ae19106baebe131e86d2e409df6965f8f855927396d5079622d01ab7ba9,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kedacore-keda-2-19-0-no-crds,helm,kedacore/keda,2.19.0,no-crds,catalog-preset,Config Workshop,,,no-crds,available,0,helm-variant-revision,c5a9b4bf0a0eb7786a206b54365e8ad632e96bb3f4796a51f41621fea1f276a7,canonical-object-set,data/helm-render-intents/intents/kedacore-keda-2-19-0-no-crds.yaml,recipes/kedacore/keda/2.19.0/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,flatten-with-routes,recorded,recorded,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kedacore-keda:2.19.0@sha256:69335ae19106baebe131e86d2e409df6965f8f855927396d5079622d01ab7ba9,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kubara-local-platform-v0-12-0-base,kubara,local-platform,v0.12.0,base,catalog-preset,Config Workshop,,,base,partial,77,literal-configuration-oci-manifest,d8061dd05c290ac90542560bcb29bd49c655b03183362da0894585275ef4a5d8,inventory-file,examples/kubara/local-platform/generation-receipt.yaml,examples/kubara/local-platform/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,not-assessed,recorded,recorded,awaits-variant-and-target,partly-declared,,local-only,not-run,catalog-standard,system-configuration,platform-team,planned-platform-release,config-catalog/operational-class-examples.yaml,kubara-local-platform-v0-12-0
kubernetes-yaml-acme-web-base,kubernetes-yaml,plain-yaml-acme-web,source-r001,base,literal-input,Configuration owner,,,base,partial,4,source-file-set,963bf5420b78fbbfa43be7adbb1ced299edef0b2baf0f36850992a6bf66c1926,canonical-object-set,runs/literal-yaml-upload-proof/receipt.yaml,examples/plain-yaml/acme-web,recorded,recorded-no-op,completed,available,completed,pass,pending,pending,not-run,not-run,born-flattened,gap,gap,gap,partly-declared,,not-published-for-this-base,not-run,catalog-standard,user-workload,application-team,application-release,,
kyverno-kyverno-3-8-1-default,helm,kyverno/kyverno,3.8.1,default,catalog-preset,Config Workshop,,,default,available,69,helm-variant-revision,00df8d584a2b69683a7895eff47d5a2bd6c1947827272bc518b0b79bbba80884,canonical-object-set,data/helm-render-intents/intents/kyverno-kyverno-3-8-1-default.yaml,recipes/kyverno/kyverno/3.8.1/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,unsafe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno:3.8.1@sha256:3c7560e8038b74ed7f5dd6257a11656f3e94ea4dee92768b726e50580ef3cea3,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kyverno-kyverno-3-8-1-no-crds,helm,kyverno/kyverno,3.8.1,no-crds,catalog-preset,Config Workshop,,,no-crds,available,0,helm-variant-revision,3a1b0dd0d65607586ee0a3ace591e776a0a13c8047cb31b43f7128febcd93227,canonical-object-set,data/helm-render-intents/intents/kyverno-kyverno-3-8-1-no-crds.yaml,recipes/kyverno/kyverno/3.8.1/revisions/no-crds/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,unsafe-to-flatten,recorded,recorded,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno:3.8.1@sha256:3c7560e8038b74ed7f5dd6257a11656f3e94ea4dee92768b726e50580ef3cea3,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kyverno-kyverno-3-8-2-default,helm,kyverno/kyverno,3.8.2,default,catalog-preset,Config Workshop,,,default,available,69,helm-variant-revision,1596c72d8cde36995d7cd32ff3e953830da1763a59a25459c53ae4e4d425506d,canonical-object-set,data/helm-render-intents/intents/kyverno-kyverno-3-8-2-default.yaml,recipes/kyverno/kyverno/3.8.2/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,unsafe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno:3.8.2@sha256:cfaeb6df459e3b61b8c28ac9a81e63fbc38dcc17fcccb3b7c48f3e8d411266dc,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kyverno-kyverno-policies-3-8-0-default,helm,kyverno/kyverno-policies,3.8.0,default,catalog-preset,Config Workshop,,,default,available,11,helm-variant-revision,e486d983f614fe17b5eb85b4a8e9088242c2b94ca3694d1e11294c44a4bc9ef9,canonical-object-set,data/helm-render-intents/intents/kyverno-kyverno-policies-3-8-0-default.yaml,recipes/kyverno/kyverno-policies/3.8.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,unsafe-to-flatten,recorded,required-at-destination,awaits-variant-and-target,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno-policies:3.8.0@sha256:0c781c6839fbfa001648593f415386716ce425483b491593b2338196c93988b4,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
kyverno-kyverno-policies-3-8-2-default,helm,kyverno/kyverno-policies,3.8.2,default,catalog-preset,Config Workshop,,,default,available,11,helm-variant-revision,5049b2e9cb54b8d2fa8e70cdf606a3be6ce9d13f081354067ff877c3174454f1,canonical-object-set,data/helm-render-intents/intents/kyverno-kyverno-policies-3-8-2-default.yaml,recipes/kyverno/kyverno-policies/3.8.2/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,unsafe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/kyverno-kyverno-policies:3.8.2@sha256:4a26a388203645a841908db9bd558183fe169764033f5042d56bd5d598ba49d3,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
linkerd-linkerd-crds-1-8-0-default,helm,linkerd/linkerd-crds,1.8.0,default,catalog-preset,Config Workshop,,,default,available,8,helm-variant-revision,af01ee9087a17f0ffabc7b8c0d6969a8fddde7dde977264ee92e6b12cd8ea01b,canonical-object-set,data/helm-render-intents/intents/linkerd-linkerd-crds-1-8-0-default.yaml,recipes/linkerd/linkerd-crds/1.8.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/linkerd-linkerd-crds:1.8.0@sha256:344c86888edbd4ef9b4dba594415ed4210a52fd69cdb33efef2f302d1129989c,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
longhorn-longhorn-1-11-2-default,helm,longhorn/longhorn,1.11.2,default,catalog-preset,Config Workshop,,,default,available,41,helm-variant-revision,4a2f739775a696f5d67db6adf1f99473c60a3f5adf308ceb3ccbf222435acd90,canonical-object-set,data/helm-render-intents/intents/longhorn-longhorn-1-11-2-default.yaml,recipes/longhorn/longhorn/1.11.2/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,unsafe-to-flatten,not-required,not-required,not-required,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/longhorn-longhorn:1.11.2@sha256:0617a692620540d997f515cba0ffc86c9cccd3b2b254d0a56698667cfc957b7f,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
longhorn-longhorn-1-11-2-ui-ingress,helm,longhorn/longhorn,1.11.2,ui-ingress,catalog-preset,Config Workshop,,,ui-ingress,available,42,helm-variant-revision,2f6508c2bc3f2a09e1ffcb8ec71282b3e2dd52e69fe8ca80fc90ab756f9b9298,canonical-object-set,data/helm-render-intents/intents/longhorn-longhorn-1-11-2-ui-ingress.yaml,recipes/longhorn/longhorn/1.11.2/revisions/ui-ingress/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,unsafe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/longhorn-longhorn:1.11.2@sha256:0617a692620540d997f515cba0ffc86c9cccd3b2b254d0a56698667cfc957b7f,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
longhorn-longhorn-1-12-0-default,helm,longhorn/longhorn,1.12.0,default,catalog-preset,Config Workshop,,,default,available,42,helm-variant-revision,5297ce7e4c7d1dcbae7404f2b3348efcb4c2d4e1b11a140de98c81eb99fe07c7,canonical-object-set,data/helm-render-intents/intents/longhorn-longhorn-1-12-0-default.yaml,recipes/longhorn/longhorn/1.12.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,unsafe-to-flatten,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/longhorn-longhorn:1.12.0@sha256:f0ca4ef7a625739a763933ede5edd882e26c9ff6ebb0dd0ef6e500adfd4ed717,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
metallb-metallb-0-16-1-default,helm,metallb/metallb,0.16.1,default,catalog-preset,Config Workshop,,,default,available,42,helm-variant-revision,430fb6a1ec84cd0b737106c4b87ac33d9734adb9fd337767a3161c90d7ae2d4e,canonical-object-set,data/helm-render-intents/intents/metallb-metallb-0-16-1-default.yaml,recipes/metallb/metallb/0.16.1/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,pending,pending,not-run,not-run,flatten-with-routes,gap,gap,gap,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/metallb-metallb:0.16.1@sha256:79b8a8a87f82e56caed0a630e46b84caf688cf50f5b18b7a7a930c7c31ba4bee,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
metrics-server-metrics-server-3-13-0-default,helm,metrics-server/metrics-server,3.13.0,default,catalog-preset,Config Workshop,,,default,available,9,helm-variant-revision,97514966a1917b1ae3b597ec3a32216d0a650db7cb56d472f4e722c69c869b51,canonical-object-set,data/helm-render-intents/intents/metrics-server-metrics-server-3-13-0-default.yaml,recipes/metrics-server/metrics-server/3.13.0/revisions/default/r001/rendered/release-objects.yaml,recorded,captured,completed,available,completed,pass,not-run,not-run,not-run,not-run,safe-to-flatten,not-required,not-required,not-required,partly-declared,oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/metrics-server-metrics-server:3.13.0@sha256:682e4610d70e6ad31dfc87c1a04ec2172cd2e5446ae3ff1e2ecaa8c6c2356127,not-published-in-this-record,not-recorded-for-this-base,catalog-standard,not-yet-classified,not-yet-classified,not-yet-classified,,
